timestamp,count,detections
1756888581.072599,50,"[{'bbox': [[1.02362060546875, 224.2827911376953, 446.1746826171875, 711.3568725585938]], 'confidence': 0.9550842642784119, 'class': 0}, {'bbox': [[544.649658203125, 319.98724365234375, 990.988525390625, 711.3922729492188]], 'confidence': 0.9231038093566895, 'class': 0}, {'bbox': [[1010.9844970703125, 576.3050537109375, 1153.8631591796875, 718.3941650390625]], 'confidence': 0.8194174766540527, 'class': 0}, {'bbox': [[953.5472412109375, 588.9342041015625, 1034.3726806640625, 671.5584716796875]], 'confidence': 0.526019275188446, 'class': 62}]"
1756888581.2706409,52,"[{'bbox': [[0.94305419921875, 236.9486083984375, 441.05804443359375, 711.2608642578125]], 'confidence': 0.9512978196144104, 'class': 0}, {'bbox': [[550.5516357421875, 328.9014892578125, 970.52001953125, 712.264892578125]], 'confidence': 0.9133740663528442, 'class': 0}, {'bbox': [[1015.21728515625, 577.397705078125, 1153.1767578125, 718.593994140625]], 'confidence': 0.8160908222198486, 'class': 0}]"
1756888581.473758,54,"[{'bbox': [[1.00018310546875, 238.21771240234375, 439.75830078125, 711.2489013671875]], 'confidence': 0.952282190322876, 'class': 0}, {'bbox': [[559.40673828125, 325.42193603515625, 961.724365234375, 712.5946655273438]], 'confidence': 0.9118022322654724, 'class': 0}, {'bbox': [[1015.6019897460938, 576.007080078125, 1152.046875, 718.56640625]], 'confidence': 0.8215097188949585, 'class': 0}, {'bbox': [[395.85369873046875, 596.6510009765625, 451.26080322265625, 718.2425537109375]], 'confidence': 0.7065181732177734, 'class': 0}]"
1756888581.670251,56,"[{'bbox': [[1.0440673828125, 232.45245361328125, 439.49322509765625, 711.2225952148438]], 'confidence': 0.9535185694694519, 'class': 0}, {'bbox': [[560.7630004882812, 319.6033020019531, 965.8308715820312, 711.833740234375]], 'confidence': 0.9185990691184998, 'class': 0}, {'bbox': [[1018.5037841796875, 575.837158203125, 1156.6710205078125, 718.833984375]], 'confidence': 0.8209308385848999, 'class': 0}, {'bbox': [[396.40740966796875, 596.6390380859375, 451.27032470703125, 717.8553466796875]], 'confidence': 0.6165090203285217, 'class': 0}]"
1756888581.915403,58,"[{'bbox': [[1.06256103515625, 226.328125, 444.9366760253906, 711.173828125]], 'confidence': 0.9538407921791077, 'class': 0}, {'bbox': [[552.27587890625, 317.9108581542969, 965.1788330078125, 712.2158203125]], 'confidence': 0.9261561036109924, 'class': 0}, {'bbox': [[1015.5291748046875, 576.0223999023438, 1154.9110107421875, 718.5123901367188]], 'confidence': 0.8141077756881714, 'class': 0}]"
1756888582.138009,60,"[{'bbox': [[1.052154541015625, 224.5084991455078, 450.1199645996094, 711.0696411132812]], 'confidence': 0.9521777629852295, 'class': 0}, {'bbox': [[546.388427734375, 318.94097900390625, 967.95751953125, 711.3358764648438]], 'confidence': 0.9149196147918701, 'class': 0}, {'bbox': [[1013.302734375, 576.6785888671875, 1152.106689453125, 717.8133544921875]], 'confidence': 0.8018518090248108, 'class': 0}, {'bbox': [[396.1693115234375, 596.1583251953125, 451.24176025390625, 717.8721923828125]], 'confidence': 0.6900210380554199, 'class': 0}]"
1756888582.336394,62,"[{'bbox': [[1.01055908203125, 224.8740234375, 450.72509765625, 711.190673828125]], 'confidence': 0.9524145126342773, 'class': 0}, {'bbox': [[544.3896484375, 317.5340270996094, 979.597900390625, 711.7684326171875]], 'confidence': 0.9153800010681152, 'class': 0}, {'bbox': [[1015.145263671875, 576.8048706054688, 1152.03466796875, 717.9732055664062]], 'confidence': 0.7970890998840332, 'class': 0}, {'bbox': [[398.366455078125, 596.32470703125, 451.308349609375, 717.761962890625]], 'confidence': 0.6474369764328003, 'class': 0}]"
1756888582.549899,64,"[{'bbox': [[1.01947021484375, 225.3165283203125, 448.5039978027344, 711.2413940429688]], 'confidence': 0.9550119042396545, 'class': 0}, {'bbox': [[552.5000610351562, 316.1133728027344, 989.6452026367188, 711.2947998046875]], 'confidence': 0.9295505285263062, 'class': 0}, {'bbox': [[1012.0932006835938, 576.6494140625, 1152.47607421875, 718.775390625]], 'confidence': 0.8055772185325623, 'class': 0}, {'bbox': [[399.39483642578125, 595.9422607421875, 451.07086181640625, 717.6170654296875]], 'confidence': 0.7357468008995056, 'class': 0}, {'bbox': [[953.15869140625, 589.8582763671875, 1034.31591796875, 671.7686767578125]], 'confidence': 0.5045950412750244, 'class': 62}]"
1756888582.775789,66,"[{'bbox': [[0.77960205078125, 225.60162353515625, 440.6717529296875, 710.831298828125]], 'confidence': 0.947776198387146, 'class': 0}, {'bbox': [[551.0550537109375, 321.6822509765625, 974.8123779296875, 711.6834716796875]], 'confidence': 0.9105201959609985, 'class': 0}, {'bbox': [[1015.6881103515625, 576.203369140625, 1155.4049072265625, 718.6214599609375]], 'confidence': 0.8080540895462036, 'class': 0}, {'bbox': [[398.9010009765625, 596.1009521484375, 450.9560546875, 717.86669921875]], 'confidence': 0.7287226915359497, 'class': 0}, {'bbox': [[1223.921630859375, 604.43212890625, 1279.479248046875, 717.6695556640625]], 'confidence': 0.5332942008972168, 'class': 0}]"
1756888582.976086,68,"[{'bbox': [[0.85406494140625, 227.61497497558594, 432.09283447265625, 710.73046875]], 'confidence': 0.9472762942314148, 'class': 0}, {'bbox': [[548.7332153320312, 318.2562561035156, 974.8306274414062, 715.6419677734375]], 'confidence': 0.9400583505630493, 'class': 0}, {'bbox': [[1013.6510620117188, 576.689697265625, 1153.833251953125, 718.4638671875]], 'confidence': 0.803409218788147, 'class': 0}, {'bbox': [[397.9181823730469, 596.023193359375, 451.2038269042969, 717.261474609375]], 'confidence': 0.6666026711463928, 'class': 0}, {'bbox': [[1225.539306640625, 604.2455444335938, 1279.492431640625, 718.5542602539062]], 'confidence': 0.5751649141311646, 'class': 0}]"
1756888583.169476,70,"[{'bbox': [[0.5169677734375, 225.64756774902344, 415.40643310546875, 710.6878662109375]], 'confidence': 0.948236882686615, 'class': 0}, {'bbox': [[553.4844970703125, 314.0224914550781, 983.7799072265625, 712.008544921875]], 'confidence': 0.9234456419944763, 'class': 0}, {'bbox': [[1014.9754638671875, 576.36474609375, 1153.5882568359375, 718.9124755859375]], 'confidence': 0.8137601017951965, 'class': 0}, {'bbox': [[395.966064453125, 596.630126953125, 451.0009765625, 718.7578125]], 'confidence': 0.7562671303749084, 'class': 0}, {'bbox': [[1226.982421875, 603.9059448242188, 1279.49951171875, 718.2131958007812]], 'confidence': 0.5615290403366089, 'class': 0}]"
1756888583.3704472,72,"[{'bbox': [[0.522552490234375, 214.8803253173828, 393.3639221191406, 710.3536987304688]], 'confidence': 0.9528418183326721, 'class': 0}, {'bbox': [[563.2998046875, 321.40484619140625, 968.7037353515625, 712.3088989257812]], 'confidence': 0.9253348112106323, 'class': 0}, {'bbox': [[1014.710205078125, 576.232666015625, 1154.133056640625, 718.74462890625]], 'confidence': 0.8223775625228882, 'class': 0}, {'bbox': [[1226.79296875, 603.609130859375, 1279.495849609375, 718.3681640625]], 'confidence': 0.661127507686615, 'class': 0}, {'bbox': [[390.68109130859375, 596.3929443359375, 450.08294677734375, 718.3494873046875]], 'confidence': 0.6463818550109863, 'class': 0}]"
1756888583.57137,74,"[{'bbox': [[0.585845947265625, 201.30206298828125, 380.0336608886719, 710.076416015625]], 'confidence': 0.9450701475143433, 'class': 0}, {'bbox': [[564.25244140625, 324.4788818359375, 961.416748046875, 712.8609619140625]], 'confidence': 0.9212015867233276, 'class': 0}, {'bbox': [[1015.5843505859375, 576.0146484375, 1158.4329833984375, 718.994140625]], 'confidence': 0.810482382774353, 'class': 0}, {'bbox': [[377.322265625, 595.8388061523438, 448.3116455078125, 717.2377319335938]], 'confidence': 0.6523991227149963, 'class': 0}, {'bbox': [[1222.631103515625, 603.1688232421875, 1279.497802734375, 718.2047119140625]], 'confidence': 0.5860478281974792, 'class': 0}, {'bbox': [[849.9847412109375, 566.3170166015625, 897.9366455078125, 619.9158935546875]], 'confidence': 0.5658710598945618, 'class': 0}]"
1756888583.773817,76,"[{'bbox': [[0.235076904296875, 197.9034423828125, 370.7092590332031, 710.6644287109375]], 'confidence': 0.9484155774116516, 'class': 0}, {'bbox': [[566.436279296875, 324.4169921875, 964.8310546875, 712.1024169921875]], 'confidence': 0.9145455956459045, 'class': 0}, {'bbox': [[1012.5303344726562, 576.0034790039062, 1152.02783203125, 718.7809448242188]], 'confidence': 0.8100849390029907, 'class': 0}, {'bbox': [[1220.073486328125, 603.0411376953125, 1279.5126953125, 718.5489501953125]], 'confidence': 0.7258236408233643, 'class': 0}, {'bbox': [[377.6424560546875, 596.0838623046875, 448.410888671875, 716.503662109375]], 'confidence': 0.6483628749847412, 'class': 0}, {'bbox': [[851.6004638671875, 565.4349365234375, 898.7789306640625, 618.4627685546875]], 'confidence': 0.5054646134376526, 'class': 0}]"
1756888584.019948,78,"[{'bbox': [[0.196624755859375, 202.40093994140625, 372.29296875, 710.724853515625]], 'confidence': 0.9458661675453186, 'class': 0}, {'bbox': [[565.3203735351562, 324.17279052734375, 966.8289184570312, 712.6630249023438]], 'confidence': 0.9001572728157043, 'class': 0}, {'bbox': [[1015.7642822265625, 575.749755859375, 1154.0233154296875, 718.986572265625]], 'confidence': 0.8172417283058167, 'class': 0}, {'bbox': [[1213.76318359375, 606.0462646484375, 1279.319580078125, 717.4100341796875]], 'confidence': 0.7612547874450684, 'class': 0}, {'bbox': [[377.39422607421875, 596.2159423828125, 449.80401611328125, 717.6243896484375]], 'confidence': 0.7168130278587341, 'class': 0}]"
1756888584.237487,80,"[{'bbox': [[0.3975830078125, 212.85504150390625, 494.03277587890625, 711.0883178710938]], 'confidence': 0.8484461307525635, 'class': 0}, {'bbox': [[434.3465576171875, 573.630615234375, 675.846435546875, 701.589599609375]], 'confidence': 0.7561675906181335, 'class': 2}, {'bbox': [[1013.41552734375, 575.91455078125, 1152.69091796875, 718.2626953125]], 'confidence': 0.7466274499893188, 'class': 0}, {'bbox': [[546.4443359375, 321.3755798339844, 968.51025390625, 712.9063720703125]], 'confidence': 0.697367250919342, 'class': 0}, {'bbox': [[1233.212158203125, 608.053466796875, 1279.55908203125, 718.217041015625]], 'confidence': 0.658214271068573, 'class': 0}]"
1756888584.4440699,82,"[{'bbox': [[459.8555603027344, 468.93255615234375, 792.6363525390625, 662.6253051757812]], 'confidence': 0.8571725487709045, 'class': 2}, {'bbox': [[1012.7986450195312, 575.8635864257812, 1153.218994140625, 718.7859497070312]], 'confidence': 0.7948492765426636, 'class': 0}, {'bbox': [[232.74111938476562, 319.6253662109375, 977.5968017578125, 713.1732177734375]], 'confidence': 0.6560806632041931, 'class': 0}, {'bbox': [[0.8001708984375, 215.1190948486328, 356.557373046875, 710.8694458007812]], 'confidence': 0.5213839411735535, 'class': 0}]"
1756888584.6381729,84,"[{'bbox': [[1014.1181030273438, 575.91015625, 1152.64697265625, 718.522216796875]], 'confidence': 0.8072966933250427, 'class': 0}, {'bbox': [[0.53533935546875, 219.67236328125, 505.1391296386719, 711.0999755859375]], 'confidence': 0.7616615891456604, 'class': 0}, {'bbox': [[666.4285888671875, 323.1415710449219, 972.2884521484375, 712.07861328125]], 'confidence': 0.5628734827041626, 'class': 0}]"
1756888584.838787,85,"[{'bbox': [[0.7264556884765625, 215.57054138183594, 512.453369140625, 711.2386474609375]], 'confidence': 0.8175594806671143, 'class': 0}, {'bbox': [[1015.218505859375, 575.557861328125, 1155.22998046875, 718.8896484375]], 'confidence': 0.8077759742736816, 'class': 0}]"
1756888585.0382888,87,"[{'bbox': [[479.10382080078125, 502.07568359375, 778.7207641601562, 678.73583984375]], 'confidence': 0.881872832775116, 'class': 2}, {'bbox': [[1024.5269775390625, 576.4361572265625, 1154.9927978515625, 718.836669921875]], 'confidence': 0.8007463216781616, 'class': 0}, {'bbox': [[0.06060791015625, 207.72975158691406, 361.5503845214844, 710.185302734375]], 'confidence': 0.7292580008506775, 'class': 0}, {'bbox': [[277.6083068847656, 324.6250305175781, 974.5477294921875, 713.710693359375]], 'confidence': 0.6563113927841187, 'class': 0}]"
1756888585.24669,88,"[{'bbox': [[1018.66748046875, 576.9906005859375, 1152.870849609375, 718.7723388671875]], 'confidence': 0.8268267512321472, 'class': 0}, {'bbox': [[445.04498291015625, 527.7608642578125, 734.0095825195312, 704.1976318359375]], 'confidence': 0.6726791858673096, 'class': 2}, {'bbox': [[848.4492797851562, 566.3621826171875, 898.4578247070312, 610.053955078125]], 'confidence': 0.5768597722053528, 'class': 0}, {'bbox': [[269.00201416015625, 335.61279296875, 1013.6624145507812, 713.9013671875]], 'confidence': 0.5739089846611023, 'class': 0}, {'bbox': [[1075.7034912109375, 645.5250244140625, 1164.6502685546875, 719.6888427734375]], 'confidence': 0.5312273502349854, 'class': 56}]"
1756888585.477487,90,"[{'bbox': [[312.8935546875, 314.518798828125, 1083.150390625, 712.6875]], 'confidence': 0.900434672832489, 'class': 0}, {'bbox': [[0.3719482421875, 201.7152099609375, 369.0765380859375, 709.9002685546875]], 'confidence': 0.8330032825469971, 'class': 0}, {'bbox': [[1060.2598876953125, 576.8470458984375, 1154.1031494140625, 718.1627197265625]], 'confidence': 0.777231752872467, 'class': 0}, {'bbox': [[480.340576171875, 560.2569580078125, 722.5784912109375, 699.1331787109375]], 'confidence': 0.7746478915214539, 'class': 2}, {'bbox': [[1242.3216552734375, 609.7639770507812, 1279.3267822265625, 717.5578002929688]], 'confidence': 0.5879009366035461, 'class': 0}]"
1756888585.700735,92,"[{'bbox': [[309.34814453125, 274.66534423828125, 1112.3721923828125, 711.0866088867188]], 'confidence': 0.9400360584259033, 'class': 0}, {'bbox': [[498.36529541015625, 483.2012939453125, 756.7980346679688, 618.13671875]], 'confidence': 0.9279820919036865, 'class': 2}, {'bbox': [[0.585113525390625, 202.4083709716797, 376.572509765625, 709.4000854492188]], 'confidence': 0.9209374189376831, 'class': 0}, {'bbox': [[1074.5927734375, 577.2581787109375, 1160.132080078125, 717.6220703125]], 'confidence': 0.7854446768760681, 'class': 0}]"
1756888585.949913,94,"[{'bbox': [[332.7176513671875, 269.6163330078125, 1117.325439453125, 711.3187255859375]], 'confidence': 0.9381248950958252, 'class': 0}, {'bbox': [[0.4598388671875, 198.69061279296875, 370.45562744140625, 709.9390869140625]], 'confidence': 0.9147670865058899, 'class': 0}, {'bbox': [[520.30517578125, 503.855712890625, 786.33056640625, 657.7391357421875]], 'confidence': 0.9094343781471252, 'class': 2}, {'bbox': [[1073.66796875, 577.5537719726562, 1162.70947265625, 718.6589965820312]], 'confidence': 0.803372859954834, 'class': 0}, {'bbox': [[1220.61865234375, 591.1815795898438, 1279.533203125, 718.5454711914062]], 'confidence': 0.5078988671302795, 'class': 0}]"
1756888586.167808,96,"[{'bbox': [[349.485107421875, 281.859619140625, 1112.202392578125, 711.1346435546875]], 'confidence': 0.9438652396202087, 'class': 0}, {'bbox': [[0.386016845703125, 191.7513427734375, 380.4364318847656, 710.6394653320312]], 'confidence': 0.9374284744262695, 'class': 0}, {'bbox': [[536.421875, 447.3929748535156, 796.0418701171875, 576.3590087890625]], 'confidence': 0.9118473529815674, 'class': 2}, {'bbox': [[1211.49072265625, 538.162841796875, 1279.3076171875, 716.825927734375]], 'confidence': 0.8533199429512024, 'class': 0}, {'bbox': [[1071.431884765625, 576.83984375, 1160.494384765625, 718.389892578125]], 'confidence': 0.7915244698524475, 'class': 0}]"
1756888586.402787,99,"[{'bbox': [[367.8111267089844, 286.5804138183594, 1110.4097900390625, 711.5850830078125]], 'confidence': 0.9547935724258423, 'class': 0}, {'bbox': [[0.35211181640625, 188.28558349609375, 390.50909423828125, 710.4796752929688]], 'confidence': 0.9403577446937561, 'class': 0}, {'bbox': [[542.4778442382812, 392.79364013671875, 803.7925415039062, 517.8654174804688]], 'confidence': 0.921587347984314, 'class': 2}, {'bbox': [[1209.620849609375, 537.0592041015625, 1279.323974609375, 716.38330078125]], 'confidence': 0.8562079071998596, 'class': 0}, {'bbox': [[1071.0859375, 576.6672973632812, 1161.63671875, 718.4140014648438]], 'confidence': 0.7846099138259888, 'class': 0}]"
1756888586.600987,101,"[{'bbox': [[376.5951232910156, 284.0723571777344, 1113.5540771484375, 711.6873779296875]], 'confidence': 0.956142783164978, 'class': 0}, {'bbox': [[0.81878662109375, 166.18133544921875, 357.45703125, 710.2119750976562]], 'confidence': 0.9412801861763, 'class': 0}, {'bbox': [[554.208740234375, 423.5606689453125, 812.9150390625, 552.6856689453125]], 'confidence': 0.9197760820388794, 'class': 2}, {'bbox': [[1070.7655029296875, 576.2219848632812, 1160.9486083984375, 718.4827270507812]], 'confidence': 0.7991620302200317, 'class': 0}, {'bbox': [[1211.688232421875, 583.1929931640625, 1279.507568359375, 718.6253662109375]], 'confidence': 0.7472561597824097, 'class': 0}]"
1756888586.796541,103,"[{'bbox': [[380.078857421875, 284.380615234375, 1110.911865234375, 711.5306396484375]], 'confidence': 0.9617403149604797, 'class': 0}, {'bbox': [[0.989501953125, 128.78057861328125, 304.82318115234375, 709.2154541015625]], 'confidence': 0.9308822154998779, 'class': 0}, {'bbox': [[558.13818359375, 410.82208251953125, 813.50341796875, 534.6950073242188]], 'confidence': 0.9117047190666199, 'class': 2}, {'bbox': [[1069.4979248046875, 576.6510620117188, 1161.8001708984375, 717.9036254882812]], 'confidence': 0.7688257694244385, 'class': 0}, {'bbox': [[1217.0684814453125, 594.0165405273438, 1279.5245361328125, 718.6386108398438]], 'confidence': 0.7296144366264343, 'class': 0}]"
1756888587.002197,105,"[{'bbox': [[388.6844482421875, 285.18768310546875, 1109.280517578125, 711.7155151367188]], 'confidence': 0.9606954455375671, 'class': 0}, {'bbox': [[572.0291748046875, 417.13775634765625, 817.4461669921875, 537.9030151367188]], 'confidence': 0.9106801152229309, 'class': 2}, {'bbox': [[0.6938934326171875, 116.0367431640625, 244.3114776611328, 708.9893798828125]], 'confidence': 0.8922437429428101, 'class': 0}, {'bbox': [[1070.241455078125, 576.1677856445312, 1159.715576171875, 718.1690063476562]], 'confidence': 0.8005535006523132, 'class': 0}, {'bbox': [[1220.3427734375, 594.7442016601562, 1279.3173828125, 717.0571899414062]], 'confidence': 0.6448200345039368, 'class': 0}]"
1756888587.200477,107,"[{'bbox': [[383.479736328125, 285.67486572265625, 1113.3856201171875, 711.0182495117188]], 'confidence': 0.9525824785232544, 'class': 0}, {'bbox': [[570.943115234375, 441.21929931640625, 812.89404296875, 562.2009887695312]], 'confidence': 0.905851423740387, 'class': 2}, {'bbox': [[0.466796875, 161.5579833984375, 139.327392578125, 709.086181640625]], 'confidence': 0.8507239818572998, 'class': 0}, {'bbox': [[1070.564453125, 576.6474609375, 1152.892578125, 716.771240234375]], 'confidence': 0.7222105264663696, 'class': 0}, {'bbox': [[1222.4927978515625, 604.1534423828125, 1279.5050048828125, 718.6212158203125]], 'confidence': 0.6167630553245544, 'class': 0}]"
1756888587.404459,109,"[{'bbox': [[383.5126953125, 284.092529296875, 1147.7900390625, 711.419921875]], 'confidence': 0.9447237849235535, 'class': 0}, {'bbox': [[559.8697509765625, 451.62994384765625, 793.0782470703125, 566.9085083007812]], 'confidence': 0.9158740639686584, 'class': 2}, {'bbox': [[0.10079193115234375, 191.96636962890625, 67.36471557617188, 710.0669555664062]], 'confidence': 0.8077549934387207, 'class': 0}, {'bbox': [[1070.2305908203125, 577.5352783203125, 1157.0277099609375, 711.6820068359375]], 'confidence': 0.77033531665802, 'class': 0}, {'bbox': [[1227.531982421875, 608.8709716796875, 1279.539794921875, 718.45654296875]], 'confidence': 0.5734530091285706, 'class': 0}]"
1756888587.6006532,110,"[{'bbox': [[379.3243408203125, 289.4932861328125, 1138.44189453125, 711.3367919921875]], 'confidence': 0.9496678709983826, 'class': 0}, {'bbox': [[550.510986328125, 457.03143310546875, 784.4111328125, 576.4390258789062]], 'confidence': 0.9261783957481384, 'class': 2}, {'bbox': [[1071.0069580078125, 576.67431640625, 1156.4039306640625, 714.345458984375]], 'confidence': 0.7437132000923157, 'class': 0}, {'bbox': [[1232.827880859375, 611.3551025390625, 1279.314208984375, 717.7066650390625]], 'confidence': 0.6095237135887146, 'class': 0}]"
1756888587.806128,111,"[{'bbox': [[376.1033935546875, 295.61944580078125, 1130.9600830078125, 711.4674682617188]], 'confidence': 0.9427531361579895, 'class': 0}, {'bbox': [[535.1005859375, 456.06414794921875, 770.598388671875, 577.3690795898438]], 'confidence': 0.919422447681427, 'class': 2}, {'bbox': [[1071.971435546875, 575.2725830078125, 1155.891357421875, 717.316650390625]], 'confidence': 0.7687482833862305, 'class': 0}, {'bbox': [[1233.891357421875, 609.7833862304688, 1279.531494140625, 718.0244750976562]], 'confidence': 0.6342189311981201, 'class': 0}]"
1756888588.046263,112,"[{'bbox': [[380.7200927734375, 297.2493591308594, 1137.065673828125, 711.3563232421875]], 'confidence': 0.9460563659667969, 'class': 0}, {'bbox': [[540.6904296875, 457.12835693359375, 779.2877197265625, 583.8862915039062]], 'confidence': 0.9364088773727417, 'class': 2}, {'bbox': [[1075.26708984375, 577.0848999023438, 1154.11279296875, 715.6615600585938]], 'confidence': 0.7454327344894409, 'class': 0}, {'bbox': [[1233.817626953125, 610.2086181640625, 1279.522705078125, 718.2440185546875]], 'confidence': 0.5043105483055115, 'class': 0}]"
1756888588.267966,114,"[{'bbox': [[384.7470703125, 296.99017333984375, 1138.5455322265625, 711.0006713867188]], 'confidence': 0.947153627872467, 'class': 0}, {'bbox': [[558.7190551757812, 451.1016845703125, 798.9381713867188, 579.0965576171875]], 'confidence': 0.9237533807754517, 'class': 2}, {'bbox': [[1056.9046630859375, 577.6838989257812, 1156.7967529296875, 714.3751831054688]], 'confidence': 0.829358696937561, 'class': 0}, {'bbox': [[0.00970458984375, 103.3392333984375, 94.03507995605469, 711.1304931640625]], 'confidence': 0.818787157535553, 'class': 0}, {'bbox': [[1233.914306640625, 610.6467895507812, 1279.313720703125, 717.6620483398438]], 'confidence': 0.5963607430458069, 'class': 0}]"
1756888588.472517,116,"[{'bbox': [[0.057647705078125, 64.7569580078125, 132.139892578125, 709.4195556640625]], 'confidence': 0.917174756526947, 'class': 0}, {'bbox': [[459.3988037109375, 295.8304443359375, 1141.7227783203125, 713.88671875]], 'confidence': 0.8946205377578735, 'class': 0}, {'bbox': [[380.3628845214844, 597.0159301757812, 450.4452819824219, 718.8584594726562]], 'confidence': 0.7936693429946899, 'class': 0}, {'bbox': [[1055.418701171875, 578.0223388671875, 1157.404296875, 712.7557373046875]], 'confidence': 0.7746102213859558, 'class': 0}, {'bbox': [[1233.83251953125, 611.3021240234375, 1279.31640625, 717.9937744140625]], 'confidence': 0.6534881591796875, 'class': 0}]"
1756888588.669388,118,"[{'bbox': [[548.03759765625, 298.4948425292969, 1129.08642578125, 712.468505859375]], 'confidence': 0.9316175580024719, 'class': 0}, {'bbox': [[0.0814056396484375, 77.22235107421875, 146.17431640625, 708.4614868164062]], 'confidence': 0.9176258444786072, 'class': 0}, {'bbox': [[1052.586181640625, 578.1329345703125, 1157.514892578125, 717.3917236328125]], 'confidence': 0.8253309726715088, 'class': 0}, {'bbox': [[379.75152587890625, 596.36474609375, 450.45440673828125, 718.963623046875]], 'confidence': 0.7540398836135864, 'class': 0}, {'bbox': [[1232.13720703125, 612.097900390625, 1279.3115234375, 718.159423828125]], 'confidence': 0.6224472522735596, 'class': 0}]"
1756888588.866764,120,"[{'bbox': [[0.377349853515625, 85.37860107421875, 147.69869995117188, 708.4503784179688]], 'confidence': 0.9124063849449158, 'class': 0}, {'bbox': [[564.8172607421875, 305.9086608886719, 1107.048583984375, 712.109375]], 'confidence': 0.9055067300796509, 'class': 0}, {'bbox': [[1047.362060546875, 578.619873046875, 1157.405029296875, 717.895751953125]], 'confidence': 0.8296012282371521, 'class': 0}, {'bbox': [[379.7713928222656, 596.8153686523438, 450.5397644042969, 718.9942016601562]], 'confidence': 0.7729931473731995, 'class': 0}, {'bbox': [[1226.4718017578125, 612.631103515625, 1279.3023681640625, 718.119140625]], 'confidence': 0.5934970378875732, 'class': 0}]"
1756888589.068083,122,"[{'bbox': [[0.429168701171875, 94.6949462890625, 158.426513671875, 708.8375244140625]], 'confidence': 0.9045728445053101, 'class': 0}, {'bbox': [[1045.3350830078125, 577.390869140625, 1159.1585693359375, 717.64892578125]], 'confidence': 0.8450870513916016, 'class': 0}, {'bbox': [[551.549560546875, 306.1626892089844, 1093.8426513671875, 712.1890869140625]], 'confidence': 0.8240602612495422, 'class': 0}, {'bbox': [[379.7336120605469, 596.5838623046875, 450.3586730957031, 718.6337890625]], 'confidence': 0.7600007653236389, 'class': 0}, {'bbox': [[1225.348388671875, 611.8867797851562, 1279.304443359375, 718.4642944335938]], 'confidence': 0.6832681894302368, 'class': 0}]"
1756888589.2676082,124,"[{'bbox': [[533.7952880859375, 303.46600341796875, 1101.413818359375, 711.6546020507812]], 'confidence': 0.915193498134613, 'class': 0}, {'bbox': [[0.4443359375, 109.37445068359375, 164.15347290039062, 709.2205200195312]], 'confidence': 0.904553234577179, 'class': 0}, {'bbox': [[1045.08154296875, 577.7837524414062, 1158.369140625, 717.3016967773438]], 'confidence': 0.8321516513824463, 'class': 0}, {'bbox': [[380.33258056640625, 596.4541015625, 450.55401611328125, 719.281982421875]], 'confidence': 0.8013550043106079, 'class': 0}, {'bbox': [[1225.311767578125, 609.5032958984375, 1279.507080078125, 718.5869140625]], 'confidence': 0.6077961325645447, 'class': 0}]"
1756888589.468755,126,"[{'bbox': [[0.395111083984375, 124.7359619140625, 161.89328002929688, 709.4630126953125]], 'confidence': 0.9129951596260071, 'class': 0}, {'bbox': [[519.093994140625, 299.9621887207031, 1089.8759765625, 711.20751953125]], 'confidence': 0.8861179947853088, 'class': 0}, {'bbox': [[1046.4521484375, 577.369384765625, 1157.17333984375, 718.721923828125]], 'confidence': 0.8485105037689209, 'class': 0}, {'bbox': [[379.7894287109375, 596.3682861328125, 450.0714111328125, 718.8507080078125]], 'confidence': 0.7616550922393799, 'class': 0}]"
1756888589.669848,128,"[{'bbox': [[0.5642242431640625, 141.27093505859375, 156.50628662109375, 708.46240234375]], 'confidence': 0.9158195853233337, 'class': 0}, {'bbox': [[1045.359130859375, 577.0393676757812, 1157.6357421875, 718.1072387695312]], 'confidence': 0.858254075050354, 'class': 0}, {'bbox': [[379.40936279296875, 596.457275390625, 449.623779296875, 718.15380859375]], 'confidence': 0.7307632565498352, 'class': 0}, {'bbox': [[513.797607421875, 296.6189880371094, 1088.37060546875, 712.4090576171875]], 'confidence': 0.6507508754730225, 'class': 0}]"
1756888589.8653738,130,"[{'bbox': [[0.5577392578125, 148.7174072265625, 155.06503295898438, 708.52099609375]], 'confidence': 0.9256533980369568, 'class': 0}, {'bbox': [[503.3294677734375, 274.953125, 1106.331787109375, 711.9595947265625]], 'confidence': 0.8760614395141602, 'class': 0}, {'bbox': [[1055.600341796875, 577.6142578125, 1157.625732421875, 717.186279296875]], 'confidence': 0.7955130338668823, 'class': 0}, {'bbox': [[378.85540771484375, 595.9571533203125, 449.67474365234375, 718.2105712890625]], 'confidence': 0.7245493531227112, 'class': 0}, {'bbox': [[1235.75927734375, 605.548095703125, 1279.32275390625, 717.439208984375]], 'confidence': 0.5485665202140808, 'class': 0}]"
