timestamp,count,bicycle,car,motorcycle,bus,train,truck,total_detections
1756891368.5526679,64,0,4,6,1,0,0,11
1756891368.77123,64,0,4,5,2,0,0,11
1756891369.027927,64,0,4,5,2,0,0,11
1756891369.25189,64,0,5,6,2,0,0,13
1756891369.474611,64,0,5,5,1,0,0,11
1756891369.75266,64,0,6,5,2,0,0,13
1756891369.9822788,64,0,6,5,1,0,0,12
1756891370.252372,64,0,4,5,2,0,0,11
1756891370.4753861,64,0,5,6,2,0,0,13
1756891370.689234,64,0,4,6,1,0,0,11
1756891370.913773,64,0,5,7,1,0,0,13
1756891371.139366,65,0,5,7,2,0,0,14
1756891371.363627,65,0,5,7,2,0,0,14
1756891371.596319,65,0,4,7,2,0,0,13
1756891371.8710752,65,0,4,7,2,0,0,13
1756891372.117849,65,0,4,6,2,0,0,12
1756891372.405264,65,0,14,9,6,0,0,29
1756891372.633162,65,0,8,7,7,0,0,22
1756891372.852803,66,0,3,7,2,0,0,12
1756891373.075658,67,0,4,7,1,0,0,12
1756891373.29877,68,0,6,8,2,0,0,16
1756891373.557587,69,0,5,7,1,0,0,13
1756891373.808198,70,0,7,8,1,0,0,16
1756891374.04987,72,0,6,8,1,0,0,15
1756891374.267116,75,0,5,8,2,0,0,15
1756891374.488837,78,0,6,8,1,0,0,15
1756891374.711864,81,0,6,8,1,0,0,15
1756891374.930801,84,0,5,8,1,0,0,14
1756891375.153603,87,0,4,8,1,0,0,13
1756891375.381644,90,0,3,8,1,0,0,12
1756891375.661248,92,0,3,8,1,0,1,13
1756891375.969635,93,0,3,7,1,0,1,12
1756891376.192051,94,0,3,7,2,0,0,12
1756891376.450795,96,0,3,8,2,0,0,13
1756891376.672458,98,0,3,8,2,0,0,13
1756891376.891743,100,0,3,8,2,0,0,13
1756891377.119898,102,0,4,8,2,0,0,14
1756891377.342806,104,0,4,8,2,0,0,14
1756891377.588144,105,0,4,8,2,0,0,14
1756891377.813764,106,0,5,7,2,0,0,14
1756891378.091004,107,0,4,7,2,0,0,13
1756891378.313251,107,0,4,7,2,0,0,13
1756891378.538302,107,0,3,7,2,0,0,12
1756891378.779152,108,0,6,7,1,0,0,14
1756891379.007205,108,0,4,6,1,0,0,11
1756891379.2404811,108,0,4,6,1,0,0,11
1756891379.500052,108,0,4,6,0,0,0,10
1756891379.756342,108,0,4,6,1,0,0,11
1756891379.988378,108,0,4,7,1,0,0,12
1756891380.255028,108,0,5,6,1,0,0,12
1756891380.4764879,108,0,6,6,1,0,0,13
1756891380.696148,108,0,5,6,1,0,0,12
1756891380.966769,108,0,5,6,1,0,0,12
1756891381.205455,108,0,5,5,1,0,0,11
1756891381.4338188,108,0,6,6,1,0,0,13
1756891381.6792672,108,0,6,6,0,0,0,12
1756891381.908727,108,0,5,6,0,0,0,11
1756891382.19982,108,0,5,5,0,0,0,10
1756891382.507787,108,0,5,5,0,0,1,11
1756891382.7852328,108,0,5,5,0,0,0,10
1756891383.094856,108,0,5,5,1,0,0,11
1756891383.339092,108,0,4,5,1,0,0,10
1756891383.580682,108,0,5,5,0,0,0,10
1756891383.816725,108,0,4,5,0,0,0,9
1756891384.0490181,108,0,3,5,2,0,0,10
1756891384.3634849,108,0,3,5,2,0,0,10
1756891384.593421,108,0,4,5,1,0,0,10
1756891384.8249888,108,0,4,5,1,0,0,10
1756891385.057785,108,0,5,5,1,0,0,11
1756891385.2795331,108,0,6,5,1,0,0,12
1756891385.509135,108,0,5,5,1,0,0,11
1756891385.785583,108,0,5,5,1,0,0,11
1756891386.022204,108,0,4,5,1,0,0,10
1756891386.258209,108,0,5,5,1,0,0,11
1756891386.55901,108,0,5,5,1,0,0,11
1756891386.77808,108,0,5,5,1,0,0,11
1756891387.00258,108,0,4,5,1,0,0,10
1756891387.219981,108,0,5,5,1,0,0,11
1756891387.44496,108,0,4,5,1,0,0,10
1756891387.666204,108,0,3,5,1,0,0,9
1756891387.88911,108,0,4,5,1,0,0,10
1756891388.122655,108,0,4,5,1,0,0,10
1756891388.350049,108,0,5,5,1,0,0,11
1756891388.608423,108,0,6,5,1,0,0,12
1756891388.828423,108,0,4,5,1,0,0,10
1756891389.052387,108,0,4,6,1,0,0,11
1756891389.273485,108,0,4,6,1,0,0,11
1756891389.5033972,108,0,3,6,1,0,0,10
1756891389.722837,108,0,2,6,1,0,0,9
1756891389.942196,108,0,4,6,1,0,0,11
1756891390.177055,108,0,4,6,1,0,1,12
1756891390.40452,108,0,3,6,1,0,1,11
1756891390.660465,108,0,4,4,1,0,1,10
1756891390.8805592,108,0,4,4,1,0,1,10
1756891391.105641,108,0,5,4,1,0,0,10
1756891391.327978,108,0,5,4,1,0,0,10
1756891391.552853,108,0,4,4,1,0,1,10
1756891391.7727191,108,0,5,4,1,0,1,11
1756891391.99405,108,0,5,4,1,0,2,12
1756891392.284329,108,0,4,4,1,0,2,11
1756891392.548921,108,0,4,4,1,0,2,11
1756891392.780074,108,0,3,3,1,0,0,7
1756891393.002294,108,0,5,4,1,0,1,11
1756891393.218739,108,0,3,4,1,0,2,10
1756891393.44669,108,0,5,4,1,0,2,12
1756891393.6668649,108,0,3,4,1,0,2,10
1756891393.886601,108,0,5,4,1,0,3,13
1756891394.112044,108,0,4,4,1,0,2,11
1756891394.350909,108,0,4,4,1,0,3,12
1756891394.577173,108,0,4,4,1,0,3,12
1756891394.833864,108,0,5,4,1,0,1,11
1756891395.059762,108,0,5,4,1,0,1,11
1756891395.2820249,108,0,5,4,1,0,2,12
1756891395.5107589,108,0,4,4,1,0,2,11
1756891395.7285252,108,0,4,4,1,0,1,10
1756891395.9550452,108,0,4,4,1,0,0,9
1756891396.1765811,108,0,6,4,1,0,0,11
1756891396.40577,108,0,4,4,1,0,1,10
1756891396.62935,108,0,4,4,1,0,0,9
1756891396.8865962,108,0,5,4,1,0,1,11
1756891397.111837,108,0,5,4,1,0,1,11
1756891397.336693,108,0,4,4,1,0,0,9
1756891397.570979,108,0,4,4,1,0,0,9
1756891397.7883468,108,0,4,4,1,0,0,9
1756891398.011106,108,0,4,4,1,0,0,9
1756891398.2327511,108,0,4,4,1,0,0,9
1756891398.525735,108,0,5,4,1,0,0,10
1756891398.758402,108,0,5,4,1,0,0,10
1756891399.00501,108,0,6,4,1,0,0,11
1756891399.215701,108,0,6,4,1,0,0,11
1756891399.436429,108,0,5,4,1,0,0,10
1756891399.652909,108,0,6,4,1,0,1,12
1756891399.869031,108,0,6,4,1,0,0,11
1756891400.0889049,108,0,6,4,1,0,1,12
1756891400.3097541,108,0,6,4,1,0,1,12
1756891400.547591,108,0,6,3,1,0,0,10
1756891400.765921,108,0,5,4,1,0,0,10
1756891401.071761,108,0,6,4,1,0,0,11
1756891401.29319,108,0,8,2,1,0,0,11
1756891401.520225,108,0,6,2,1,0,0,9
1756891401.741058,108,0,7,2,1,0,0,10
1756891401.959456,108,0,7,3,1,0,0,11
1756891402.181671,108,0,9,3,1,0,0,13
1756891402.407883,108,0,8,2,1,0,0,11
1756891402.667255,108,0,8,3,1,0,0,12
1756891403.003648,108,0,6,2,1,0,0,9
1756891403.221719,108,0,8,2,1,0,0,11
1756891403.4423769,108,0,8,2,1,0,0,11
1756891403.661515,108,0,7,2,1,0,0,10
1756891403.882646,108,0,7,1,1,0,0,9
1756891404.104909,108,0,7,2,1,0,0,10
1756891404.3299541,108,0,7,1,1,0,0,9
1756891404.5619001,108,0,7,1,1,0,0,9
1756891404.846603,108,0,6,1,1,0,0,8
1756891405.127017,108,0,6,1,1,0,0,8
1756891405.351118,108,0,6,1,1,0,0,8
1756891405.580323,108,0,5,1,1,0,0,7
1756891405.798521,108,0,5,1,1,0,0,7
1756891406.0237079,108,0,5,1,1,0,0,7
1756891406.2452312,108,0,5,1,1,0,0,7
1756891406.474154,108,0,6,1,1,0,0,8
1756891406.7151208,108,0,6,1,1,0,0,8
1756891406.9362829,108,0,6,1,1,0,0,8
1756891407.2059462,108,0,7,1,1,0,0,9
1756891407.426197,108,0,6,1,1,0,0,8
1756891407.65504,108,0,5,1,1,0,1,8
1756891407.874076,108,0,6,1,1,0,1,9
1756891408.096815,108,0,6,1,1,0,1,9
1756891408.318412,108,0,6,1,1,0,0,8
1756891408.549794,108,0,6,1,1,0,0,8
1756891408.781305,108,0,4,1,1,0,0,6
1756891408.999003,108,0,6,1,1,0,0,8
1756891409.262377,108,0,5,1,1,0,0,7
1756891409.536318,108,0,6,1,1,0,0,8
1756891409.760837,109,0,6,1,1,0,0,8
1756891409.980426,110,0,7,1,1,0,0,9
1756891410.1966841,111,0,8,1,1,0,0,10
1756891410.420295,112,0,9,1,1,0,0,11
1756891410.651493,113,0,8,1,1,0,0,10
1756891410.8752918,114,0,9,1,1,0,0,11
1756891411.1258292,115,0,9,1,1,0,0,11
1756891411.396327,116,0,9,1,1,0,0,11
1756891411.62274,117,0,9,0,1,0,0,10
1756891411.8632152,118,0,7,0,1,0,0,8
1756891412.09396,119,0,7,0,1,0,0,8
1756891412.3196192,120,0,7,0,1,0,0,8
1756891412.5580852,121,0,5,0,1,0,0,6
1756891412.7901282,122,0,4,0,1,0,0,5
1756891413.030976,123,0,6,0,1,0,0,7
1756891413.25251,124,0,7,0,1,0,0,8
1756891413.537868,124,0,6,0,1,0,0,7
1756891413.768111,124,0,6,0,1,0,0,7
1756891414.001436,124,0,6,0,1,0,0,7
1756891414.223138,124,0,6,0,1,0,0,7
1756891414.457827,124,0,5,0,1,0,1,7
1756891414.796287,124,0,7,0,1,0,1,9
1756891415.030858,124,0,7,0,1,0,1,9
1756891415.244319,124,0,6,0,1,0,1,8
1756891415.521274,124,0,6,0,1,0,1,8
1756891415.732688,124,0,6,0,1,0,0,7
1756891415.934347,124,0,7,0,1,0,0,8
1756891416.1385841,124,0,9,0,1,0,1,11
1756891416.3357592,124,0,8,0,1,0,1,10
1756891416.554919,124,0,8,0,1,0,1,10
1756891416.74894,124,0,8,0,1,0,1,10
1756891416.958892,124,0,8,0,1,0,1,10
1756891417.159023,124,0,7,0,1,0,1,9
1756891417.372166,124,0,7,0,1,0,2,10
1756891417.625102,124,0,7,0,1,0,1,9
1756891417.837503,124,0,7,0,1,0,1,9
1756891418.044917,124,0,7,0,1,0,1,9
1756891418.2478662,124,0,6,0,1,0,1,8
1756891418.448496,124,0,6,0,1,0,1,8
1756891418.6829891,124,0,6,0,1,0,1,8
1756891418.9132211,124,0,6,0,1,0,1,8
1756891419.139699,124,0,7,0,1,0,1,9
1756891419.400325,124,0,7,0,1,0,1,9
1756891419.648677,124,0,7,0,1,0,1,9
1756891419.85453,124,0,8,0,1,0,1,10
1756891420.073745,124,0,8,0,1,0,1,10
1756891420.278672,124,0,8,0,1,0,1,10
1756891420.485611,124,0,8,0,1,0,1,10
1756891420.6868281,124,0,7,0,1,0,1,9
1756891420.897335,124,0,7,0,1,0,1,9
1756891421.109396,124,0,8,0,1,0,1,10
1756891421.315983,124,0,8,0,1,0,1,10
1756891421.530036,124,0,7,0,1,0,1,9
1756891421.771355,124,0,7,0,1,0,1,9
1756891421.9817111,124,0,7,0,1,0,1,9
1756891422.1925068,124,0,7,0,1,0,1,9
1756891422.392101,124,0,7,0,1,0,1,9
1756891422.600441,124,0,8,0,1,0,1,10
1756891422.8129878,124,0,7,0,1,0,0,8
1756891423.0891032,124,0,7,0,1,0,0,8
1756891423.302628,124,0,6,0,1,0,1,8
1756891423.5082722,124,0,7,0,1,0,1,9
1756891423.743433,124,0,7,0,1,0,1,9
1756891423.953679,124,0,7,0,1,0,1,9
1756891424.1806982,124,0,7,0,1,0,1,9
1756891424.390419,124,0,8,0,1,0,1,10
1756891424.60658,124,0,7,0,1,0,1,9
1756891424.817683,125,0,8,0,1,0,0,9
1756891425.0487301,126,0,9,0,1,0,1,11
1756891425.2631192,127,0,9,0,1,0,0,10
1756891425.4997408,128,0,9,0,1,0,1,11
1756891425.707941,129,0,9,0,1,0,1,11
1756891425.939855,130,0,8,0,1,0,1,10
1756891426.144568,131,0,8,0,1,0,1,10
1756891426.348237,132,0,9,0,1,0,1,11
1756891426.558309,133,0,9,0,1,0,1,11
1756891426.760764,134,0,8,0,1,0,1,10
1756891426.965226,135,0,8,0,1,0,1,10
1756891427.1764328,136,0,8,0,1,0,1,10
1756891427.374604,137,0,8,0,1,0,1,10
1756891427.578364,138,0,8,0,1,0,1,10
1756891427.777009,139,0,8,0,1,0,1,10
1756891428.019613,140,0,8,0,1,0,1,10
1756891428.220202,141,0,9,0,1,0,1,11
1756891428.550509,141,0,9,0,1,0,1,11
1756891428.752817,141,0,8,0,1,0,1,10
1756891428.977195,141,0,7,0,1,0,0,8
1756891429.19073,141,0,8,0,1,0,1,10
1756891429.421955,141,0,7,0,1,0,1,9
1756891429.628533,141,0,7,0,1,0,1,9
1756891429.827069,141,0,8,0,1,0,1,10
1756891430.061716,141,0,9,0,1,0,2,12
1756891430.260374,141,0,8,0,1,0,2,11
1756891430.462188,141,0,7,0,1,0,3,11
1756891430.6544719,141,0,6,0,1,0,3,10
1756891430.848928,141,0,7,0,1,0,3,11
1756891431.051897,141,0,8,0,1,0,2,11
1756891431.255713,141,0,8,0,1,0,2,11
1756891431.4517498,141,0,8,0,1,0,2,11
1756891431.645149,141,0,8,0,1,0,2,11
1756891431.8691359,141,0,8,0,1,0,2,11
1756891432.1027799,141,0,8,0,1,0,2,11
1756891432.2967029,141,0,8,0,1,0,2,11
1756891432.495868,141,0,8,0,1,0,1,10
1756891432.703118,141,0,8,0,1,0,1,10
1756891432.910395,141,0,8,0,1,0,1,10
1756891433.135186,141,0,8,0,1,0,1,10
1756891433.346224,141,0,7,0,1,0,1,9
1756891433.560368,141,0,6,0,1,0,1,8
1756891433.751761,141,0,5,0,1,0,1,7
1756891433.978204,142,0,7,0,1,0,1,9
1756891434.233815,143,0,7,0,1,0,1,9
1756891434.450277,144,0,8,0,1,0,1,10
1756891434.656557,145,0,8,0,1,0,1,10
1756891434.860123,146,0,7,0,1,0,1,9
1756891435.060249,147,0,7,0,1,0,1,9
1756891435.273095,148,0,7,0,1,0,1,9
1756891435.472846,149,0,7,0,1,0,1,9
1756891435.66147,150,0,7,0,1,0,1,9
1756891435.851251,151,0,7,0,1,0,1,9
1756891436.056522,152,0,7,0,1,0,1,9
1756891436.291271,153,0,7,0,1,0,1,9
1756891436.498724,154,0,7,0,1,0,1,9
1756891436.6932192,154,0,7,0,1,0,1,9
1756891436.886993,154,0,8,0,1,0,1,10
1756891437.0960488,154,0,8,0,1,0,1,10
1756891437.298038,154,0,7,0,1,0,1,9
1756891437.522397,154,0,7,0,1,0,1,9
1756891437.71566,154,0,7,0,1,0,1,9
1756891437.9148512,154,0,6,0,1,0,1,8
1756891438.160873,154,0,5,0,1,0,1,7
1756891438.387717,154,0,7,0,1,0,1,9
1756891438.591146,154,0,7,0,1,0,1,9
1756891438.793611,154,0,7,0,1,0,1,9
1756891439.005594,154,0,7,0,1,0,1,9
1756891439.2021482,154,0,7,0,1,0,1,9
1756891439.397808,155,0,7,0,1,0,1,9
1756891439.6015291,156,0,7,0,1,0,1,9
1756891439.7953331,157,0,6,0,1,0,1,8
1756891440.006633,158,0,6,0,1,0,1,8
1756891440.197765,159,0,6,0,1,0,1,8
1756891440.4352949,160,0,5,0,1,0,1,7
1756891440.642506,161,0,6,0,1,0,1,8
1756891440.929505,162,0,5,0,1,0,1,7
1756891441.1699111,163,0,5,0,1,0,1,7
1756891441.4193559,164,0,5,0,1,0,1,7
1756891441.6603699,165,0,6,0,1,0,1,8
1756891441.891487,166,0,6,0,1,0,1,8
1756891442.166095,167,0,6,0,2,0,1,9
1756891442.44801,168,0,6,0,2,0,1,9
1756891442.682903,169,0,6,0,2,0,1,9
1756891442.9078898,170,0,6,0,2,0,1,9
1756891443.1440918,171,0,6,0,2,0,1,9
1756891443.372729,172,0,6,0,2,0,1,9
1756891443.673588,173,0,6,0,2,0,1,9
1756891443.8966029,174,0,6,0,2,0,1,9
1756891444.131924,175,0,7,0,2,0,1,10
1756891444.367032,176,0,5,0,2,0,1,8
1756891444.637077,178,0,5,0,2,0,1,8
1756891444.853895,180,0,5,0,2,0,1,8
1756891445.096233,182,0,6,0,2,0,1,9
1756891445.3254359,184,0,6,0,2,0,1,9
1756891445.5801148,185,0,6,0,2,0,1,9
1756891445.808855,186,0,7,0,2,0,1,10
1756891446.03382,187,0,7,0,2,0,1,10
1756891446.264637,188,0,6,0,2,0,1,9
1756891446.488435,189,0,6,0,2,0,1,9
1756891446.767315,190,0,6,0,2,0,1,9
1756891446.9935439,191,0,6,0,2,0,1,9
1756891447.22064,192,0,6,0,2,0,1,9
1756891447.4453151,193,0,5,0,2,0,1,8
1756891447.745832,194,0,6,0,2,0,1,9
1756891447.970438,195,0,7,0,2,0,1,10
1756891448.189893,196,0,6,0,2,0,1,9
1756891448.4167979,197,0,6,0,2,0,1,9
1756891448.682421,198,0,6,0,2,0,1,9
1756891448.911853,200,0,6,0,2,0,1,9
1756891449.159559,202,0,6,0,2,0,1,9
1756891449.384869,204,0,6,0,2,0,1,9
1756891449.6188412,205,0,7,0,2,0,1,10
1756891449.934624,206,0,7,0,2,0,1,10
1756891450.1657128,207,0,7,0,2,0,1,10
1756891450.392986,208,0,6,0,2,0,1,9
1756891450.61967,209,0,6,0,2,0,1,9
1756891450.886194,210,0,7,0,2,0,1,10
1756891451.1183748,211,0,7,0,2,0,1,10
1756891451.343272,212,0,8,0,2,0,1,11
1756891451.618088,213,0,7,0,2,0,1,10
1756891451.849844,214,0,8,0,2,0,1,11
